date,actual,sarima,random_forest,xgboost,lstm,residuals_sarima,residuals_rf,residuals_xgb,residuals_lstm
2017-04-12,385.0,658.6778360762437,430.18,433.6532,336.71622,-273.6778360762437,-45.18000000000001,-48.6531982421875,48.283782958984375
2017-04-13,433.0,589.0939720785567,556.19,492.63483,343.60733,-156.0939720785567,-123.19000000000005,-59.63482666015625,89.39266967773438
2017-04-14,547.0,560.8441228314158,549.77,661.7649,500.97012,-13.844122831415802,-2.769999999999982,-114.764892578125,46.029876708984375
2017-04-15,660.0,642.5192719461895,727.82,641.3016,1018.1706,17.48072805381048,-67.82000000000005,18.69842529296875,-358.17059326171875
2017-04-16,1015.0,634.3583161589996,871.69,906.6306,1394.6426,380.6416838410004,143.30999999999995,108.369384765625,-379.642578125
2017-04-17,518.0,556.8206472549339,561.04,618.4364,877.53455,-38.820647254933874,-43.039999999999964,-100.4364013671875,-359.5345458984375
2017-04-18,393.0,599.3264131688195,379.82,502.74857,821.5556,-206.3264131688195,13.180000000000007,-109.74856567382812,-428.55560302734375
2017-04-19,515.0,657.5170993681621,472.28,595.30164,707.3201,-142.51709936816212,42.72000000000003,-80.3016357421875,-192.32012939453125
2017-04-20,331.0,589.4665235781537,307.73,306.6203,615.9114,-258.46652357815367,23.269999999999982,24.37969970703125,-284.911376953125
2017-04-21,479.0,561.832241724951,537.34,513.85443,596.5082,-82.83224172495102,-58.34000000000003,-34.85443115234375,-117.5081787109375
2017-04-22,732.0,641.7107401230985,878.74,966.2338,685.6058,90.2892598769015,-146.74,-234.23382568359375,46.39422607421875
2017-04-23,1077.0,633.7351272468172,1064.46,1054.8582,675.72174,443.2648727531828,12.539999999999964,22.141845703125,401.27825927734375
2017-04-24,446.0,557.9005120036413,433.57,492.57013,395.7986,-111.90051200364132,12.430000000000007,-46.57012939453125,50.201385498046875
2017-04-25,450.0,599.4666169658371,400.32,473.5812,365.44824,-149.46661696583715,49.68000000000001,-23.581207275390625,84.5517578125
2017-04-26,374.0,656.3818769240702,501.44,675.8249,365.9484,-282.3818769240702,-127.44,-301.82489013671875,8.051605224609375
2017-04-27,338.0,589.8308036792799,362.13,375.90555,389.51077,-251.83080367927994,-24.129999999999995,-37.905548095703125,-51.510772705078125
2017-04-28,453.0,562.7986771959837,469.93,425.93335,530.7952,-109.79867719598371,-16.930000000000007,27.066650390625,-77.79522705078125
2017-04-29,803.0,640.9200463047473,864.07,914.4086,737.3031,162.0799536952527,-61.07000000000005,-111.40863037109375,65.6968994140625
2017-04-30,896.0,633.125571331412,1008.56,1137.033,796.5588,262.87442866858805,-112.55999999999995,-241.032958984375,99.44122314453125
2017-05-01,1127.0,558.9566039704297,747.11,1172.0183,473.97662,568.0433960295703,379.89,-45.018310546875,653.0233764648438
2017-05-02,542.0,599.6038199401711,552.81,609.5019,607.93677,-57.60381994017109,-10.809999999999945,-67.50189208984375,-65.936767578125
2017-05-03,522.0,655.2716079186204,584.51,667.53955,601.07184,-133.27160791862036,-62.50999999999999,-145.53955078125,-79.07183837890625
2017-05-04,368.0,590.1869960048134,368.76,326.43964,602.8717,-222.1869960048134,-0.7599999999999909,41.56036376953125,-234.8717041015625
2017-05-05,478.0,563.7439050615486,430.51,446.51324,676.80206,-85.74390506154862,47.49000000000001,31.48675537109375,-198.80206298828125
2017-05-06,794.0,640.1467969538145,946.19,948.0651,853.1106,153.8532030461855,-152.19000000000005,-154.06512451171875,-59.110595703125
2017-05-07,900.0,632.5293501859114,1010.96,1089.0017,772.1524,267.4706498140886,-110.96000000000004,-189.001708984375,127.84759521484375
2017-05-08,472.0,559.9894464970263,549.18,542.79504,394.13754,-87.98944649702628,-77.17999999999995,-70.7950439453125,77.86245727539062
2017-05-09,413.0,599.7380862705622,441.83,475.3332,336.57895,-186.73808627056223,-28.829999999999984,-62.33319091796875,76.42105102539062
2017-05-10,426.0,654.1857438537512,461.73,518.9153,336.1649,-228.1857438537512,-35.73000000000002,-92.915283203125,89.83511352539062
2017-05-11,324.0,590.5352801016646,403.41,376.96652,337.9406,-266.5352801016646,-79.41000000000003,-52.966522216796875,-13.94061279296875
2017-05-12,435.0,564.6683906975957,509.34,580.18066,477.35516,-129.66839069759567,-74.33999999999997,-145.1806640625,-42.35516357421875
2017-05-13,789.0,639.3906072149057,960.03,1023.7351,825.6393,149.60939278509431,-171.02999999999997,-234.735107421875,-36.6392822265625
2017-05-14,677.0,631.9461721070218,831.45,859.80066,951.0922,45.053827892978234,-154.45000000000005,-182.8006591796875,-274.09222412109375
2017-05-15,472.0,560.9995514042843,531.76,618.37665,816.9829,-88.99955140428426,-59.75999999999999,-146.37664794921875,-344.98291015625
2017-05-16,471.0,599.8694787642587,450.11,464.83942,1064.1941,-128.8694787642587,20.889999999999986,6.16058349609375,-593.194091796875
2017-05-17,522.0,653.1237482877295,521.63,603.4651,1049.058,-131.12374828772954,0.37000000000000455,-81.465087890625,-527.0579833984375
2017-05-18,381.0,590.8758315312438,394.16,475.8877,972.41223,-209.87583153124376,-13.160000000000025,-94.8876953125,-591.4122314453125
2017-05-19,491.0,565.5725892680993,524.37,604.7267,871.1553,-74.57258926809925,-33.370000000000005,-113.7266845703125,-380.1552734375
2017-05-20,857.0,638.6511007230233,950.2,1067.3794,830.41235,218.34889927697668,-93.20000000000005,-210.37939453125,26.587646484375
2017-05-21,944.0,631.3757517723321,1069.15,1084.5535,753.725,312.62424822766786,-125.15000000000009,-140.553466796875,190.2750244140625
2017-05-22,458.0,561.9874192457999,694.91,657.38666,582.17145,-103.98741924579986,-236.90999999999997,-199.38665771484375,-124.17144775390625
2017-05-23,379.0,599.9980588862996,493.81,508.5086,333.5065,-220.99805888629965,-114.81,-129.50860595703125,45.493499755859375
2017-05-24,438.0,652.0850965701474,450.48,442.98538,322.38892,-214.08509657014736,-12.480000000000018,-4.985382080078125,115.611083984375
2017-05-25,318.0,591.2088219579206,387.58,367.48203,344.86514,-273.2088219579206,-69.57999999999998,-49.482025146484375,-26.865142822265625
2017-05-26,743.0,566.4569459491426,705.84,702.3955,532.75195,176.54305405085745,37.15999999999997,40.6044921875,210.248046875
2017-05-27,766.0,637.927909416262,931.54,949.76184,981.709,128.07209058373803,-165.53999999999996,-183.7618408203125,-215.708984375
2017-05-28,867.0,630.8178101007412,832.15,834.4586,854.0593,236.1821898992588,34.85000000000002,32.5413818359375,12.940673828125
2017-05-29,436.0,562.953539555948,561.55,581.04156,435.90503,-126.95353955594805,-125.54999999999995,-145.04156494140625,0.094970703125
2017-05-30,396.0,600.1238867881739,425.93,461.90607,507.74673,-204.12388678817388,-29.930000000000007,-65.90606689453125,-111.74673461914062
2017-05-31,463.0,651.0692755827439,592.88,502.94818,437.25446,-188.0692755827439,-129.88,-39.94818115234375,25.74554443359375
2017-06-01,473.0,591.5344192355205,443.11,440.3588,505.4459,-118.53441923552055,29.889999999999986,32.641204833984375,-32.445892333984375
2017-06-02,846.0,567.3218961480829,562.44,559.71936,690.2894,278.67810385191706,283.55999999999995,286.2806396484375,155.7105712890625
2017-06-03,1370.0,637.2206733526358,1020.5,991.7523,993.40735,732.7793266473642,349.5,378.2476806640625,376.5926513671875
2017-06-04,1550.0,630.2720741159369,1240.89,1268.3496,948.98663,919.7279258840631,309.1099999999999,281.650390625,601.0133666992188
2017-06-05,746.0,563.8983910924579,751.85,605.1668,477.619,182.10160890754207,-5.850000000000023,140.83319091796875,268.3810119628906
2017-06-06,635.0,600.2470213358685,541.8,474.09845,450.77283,34.75297866413155,93.20000000000005,160.90155029296875,184.2271728515625
2017-06-07,675.0,650.0757834859248,693.29,978.7137,386.66748,24.92421651407517,-18.289999999999964,-303.71368408203125,288.33251953125
2017-06-08,510.0,591.8527874919014,461.31,424.71875,369.3471,-81.85278749190138,48.69,85.28125,140.65289306640625
2017-06-09,471.0,568.1678657179089,578.03,681.6411,539.63226,-97.16786571790885,-107.02999999999997,-210.64111328125,-68.63226318359375
2017-06-10,917.0,636.5290405309458,1002.19,917.5735,870.7875,280.47095946905415,-85.19000000000005,-0.573486328125,46.2125244140625
2017-06-11,1289.0,629.7382768128604,1095.09,1138.3514,875.4483,659.2617231871396,193.91000000000008,150.6485595703125,413.55169677734375
2017-06-12,477.0,564.8224420736464,587.0,501.45178,382.10986,-87.82244207364636,-110.0,-24.4517822265625,94.89013671875
2017-06-13,507.0,600.367520137317,418.71,422.75507,399.50748,-93.367520137317,88.29000000000002,84.24493408203125,107.49252319335938
2017-06-14,437.0,649.1041294708526,527.65,505.25668,373.28308,-212.10412947085263,-90.64999999999998,-68.25668334960938,63.7169189453125
2017-06-15,449.0,592.1640872116532,447.74,381.83716,394.85352,-143.16408721165317,1.259999999999991,67.162841796875,54.146484375
2017-06-16,640.0,568.9952711668934,579.68,639.34924,644.63184,71.00472883310658,60.32000000000005,0.6507568359375,-4.6318359375
2017-06-17,867.0,635.8526667156005,1094.71,1125.4749,1101.9459,231.14733328439945,-227.71000000000004,-258.474853515625,-234.9459228515625
2017-06-18,790.0,629.2161570270932,973.6,903.4496,1159.9513,160.78384297290677,-183.60000000000002,-113.4495849609375,-369.9512939453125
2017-06-19,582.0,565.7261504104321,581.39,498.08527,606.33093,16.27384958956793,0.6100000000000136,83.91473388671875,-24.3309326171875
2017-06-20,549.0,600.4854395692639,485.66,491.40305,576.7908,-51.48543956926392,63.339999999999975,57.596954345703125,-27.790771484375
2017-06-21,460.0,648.1538335169855,573.02,533.0967,498.53656,-188.15383351698551,-113.01999999999998,-73.0966796875,-38.53656005859375
2017-06-22,321.0,592.4684753169616,397.95,329.09375,434.78867,-271.46847531696164,-76.94999999999999,-8.09375,-113.78866577148438
2017-06-23,399.0,569.8045198636464,485.65,472.31232,470.41934,-170.80451986364642,-86.64999999999998,-73.31231689453125,-71.41934204101562
2017-06-24,709.0,635.1912152652989,797.67,804.00256,639.2269,73.80878473470113,-88.66999999999996,-95.0025634765625,69.7730712890625
2017-06-25,677.0,628.7054593070995,910.75,850.02045,622.03174,48.294540692900455,-233.75,-173.02044677734375,54.96826171875
2017-06-26,417.0,566.60996393324,481.47,518.81213,270.64532,-149.60996393324,-64.47000000000003,-101.8121337890625,146.35467529296875
2017-06-27,348.0,600.6008348035554,430.24,469.8002,328.41748,-252.60083480355536,-82.24000000000001,-121.80020141601562,19.58251953125
2017-06-28,416.0,647.2244261549477,450.6,446.04608,346.38983,-231.22442615494765,-34.60000000000002,-30.04608154296875,69.61016845703125
2017-06-29,309.0,592.7661052466796,373.96,422.05472,360.94772,-283.76610524667956,-64.95999999999998,-113.05471801757812,-51.947723388671875
2017-06-30,454.0,570.5960102376698,542.63,616.09766,535.26794,-116.59601023766982,-88.63,-162.09765625,-81.2679443359375
2017-07-01,1059.0,634.5443569654956,892.58,847.3262,1054.4423,424.4556430345044,166.41999999999996,211.673828125,4.5577392578125
2017-07-02,1061.0,628.2059337892645,1186.87,1151.0428,1095.6733,432.79406621073554,-125.86999999999989,-90.0428466796875,-34.67333984375
2017-07-03,575.0,567.4743206139121,698.59,712.53107,574.95605,7.525679386087859,-123.59000000000003,-137.53106689453125,0.0439453125
2017-07-04,506.0,600.7137598328683,479.14,444.2267,557.03784,-94.71375983286828,26.860000000000014,61.773284912109375,-51.037841796875
2017-07-05,558.0,646.3154482346085,608.25,564.04535,488.38446,-88.31544823460854,-50.25,-6.04534912109375,69.61553955078125
2017-07-06,282.0,593.0571270336395,396.68,424.01337,439.9625,-311.0571270336395,-114.68,-142.01336669921875,-157.96249389648438
2017-07-07,436.0,571.370131975508,562.08,535.53815,515.0646,-135.370131975508,-126.08000000000004,-99.53814697265625,-79.0645751953125
2017-07-08,703.0,633.9117698645588,840.62,825.1442,743.83673,69.08823013544122,-137.62,-122.14422607421875,-40.83673095703125
2017-07-09,919.0,627.7173360756632,1075.19,1044.4999,741.0924,291.2826639243368,-156.19000000000005,-125.4998779296875,177.9075927734375
2017-07-10,474.0,568.3196487827321,509.49,483.31085,347.97577,-94.31964878273209,-35.49000000000001,-9.31085205078125,126.02423095703125
2017-07-11,422.0,600.8242674958916,389.6,391.6806,364.37802,-178.8242674958916,32.39999999999998,30.31939697265625,57.621978759765625
2017-07-12,418.0,645.426450698263,474.7,475.31848,354.94754,-227.426450698263,-56.69999999999999,-57.3184814453125,63.052459716796875
2017-07-13,402.0,593.3416873802544,484.45,391.90103,360.62866,-191.34168738025437,-82.44999999999999,10.098968505859375,41.371337890625
2017-07-14,440.0,572.1272662125982,514.57,452.96686,522.4953,-132.12726621259822,-74.57000000000005,-12.96685791015625,-82.49530029296875
2017-07-15,977.0,633.2931391135452,1045.51,910.2852,921.05023,343.7068608864548,-68.50999999999999,66.71478271484375,55.94976806640625
2017-07-16,1042.0,627.2394271145066,1076.99,1021.81854,1122.9832,414.7605728854934,-34.99000000000001,20.18145751953125,-80.983154296875
2017-07-17,691.0,569.1463673406731,671.69,580.37317,681.7703,121.85363265932688,19.309999999999945,110.6268310546875,9.22967529296875
2017-07-18,692.0,600.9324095019695,480.33,444.68033,604.736,91.06759049803054,211.67000000000002,247.31967163085938,87.26397705078125
2017-07-19,569.0,644.5569943587946,615.4,612.5863,505.3728,-75.55699435879455,-46.39999999999998,-43.5863037109375,63.627197265625
2017-07-20,432.0,593.6199297324375,395.63,409.86176,453.43936,-161.61992973243753,36.370000000000005,22.13824462890625,-21.439361572265625
2017-07-21,568.0,572.8677857209086,546.45,513.2958,537.7427,-4.867785720908614,21.549999999999955,54.7042236328125,30.25732421875
2017-07-22,877.0,632.6881568095081,993.04,1065.9226,820.17474,244.3118431904919,-116.03999999999996,-188.922607421875,56.82525634765625
2017-07-23,1120.0,626.7719730832,1053.06,1023.5919,881.8029,493.2280269168,66.94000000000005,96.4080810546875,238.19708251953125
2017-07-24,556.0,569.9548859669735,560.78,538.58386,476.83865,-13.954885966973507,-4.779999999999973,17.4161376953125,79.16134643554688
2017-07-25,494.0,601.0382364552192,459.17,400.26855,440.1319,-107.03823645521925,34.829999999999984,93.7314453125,53.86810302734375
2017-07-26,532.0,643.7066496827159,489.8,484.10742,387.31732,-111.70664968271592,42.19999999999999,47.892578125,144.68267822265625
2017-07-27,367.0,593.8919943518838,396.55,364.5914,378.53265,-226.8919943518838,-29.55000000000001,2.408599853515625,-11.53265380859375
2017-07-28,580.0,573.5920550924599,462.36,388.88843,534.09534,6.407944907540127,117.63999999999999,191.111572265625,45.9046630859375
2017-07-29,1018.0,632.0965218422623,1002.91,1033.1389,885.71655,385.9034781577377,15.090000000000032,-15.138916015625,132.283447265625
2017-07-30,1170.0,626.3147452739602,1118.37,1013.32574,997.56635,543.6852547260398,51.63000000000011,156.67425537109375,172.43365478515625
2017-07-31,656.0,570.7456053221428,582.78,482.46848,542.00903,85.25439467785725,73.22000000000003,173.53152465820312,113.990966796875
2017-08-01,702.0,601.1417978781346,570.61,543.29944,581.50244,100.85820212186536,131.39,158.7005615234375,120.49755859375
2017-08-02,629.0,642.8749965779785,716.64,926.6187,516.6476,-13.87499657797855,-87.63999999999999,-297.61871337890625,112.3524169921875
2017-08-03,518.0,594.158018386746,635.5,616.69586,480.32562,-76.158018386746,-117.5,-98.69586181640625,37.67437744140625
2017-08-04,475.0,574.3004309188201,561.5,559.25354,598.8692,-99.3004309188201,-86.5,-84.2535400390625,-123.86920166015625
2017-08-05,850.0,631.5179397445299,876.06,882.2667,939.561,218.48206025547006,-26.059999999999945,-32.2667236328125,-89.56097412109375
2017-08-06,907.0,625.867519981934,1016.44,871.0626,995.5747,281.13248001806596,-109.44000000000005,35.9373779296875,-88.57470703125
2017-08-07,547.0,571.5189172464976,651.91,690.3308,561.33386,-24.518917246497608,-104.90999999999997,-143.330810546875,-14.3338623046875
2017-08-08,457.0,601.2431422346847,469.51,369.31482,500.83688,-144.24314223468468,-12.509999999999991,87.6851806640625,-43.836883544921875
2017-08-09,432.0,642.0616241864443,532.4,413.06323,427.20355,-210.0616241864443,-100.39999999999998,18.936767578125,4.79644775390625
2017-08-10,342.0,594.4181359407419,401.51,354.48575,408.0593,-252.41813594074188,-59.50999999999999,-12.485748291015625,-66.05929565429688
2017-08-11,773.0,574.99326196666,600.43,562.5934,557.83673,198.00673803333996,172.57000000000005,210.4066162109375,215.16326904296875
2017-08-12,595.0,630.9521225453921,686.45,580.4278,978.2069,-35.95212254539206,-91.45000000000005,14.57220458984375,-383.2069091796875
2017-08-13,651.0,625.4300783957658,692.35,543.11633,1003.0186,25.569921604234196,-41.35000000000002,107.8836669921875,-352.01861572265625
2017-08-14,489.0,572.2752049543296,646.18,681.75775,518.1908,-83.27520495432964,-157.17999999999995,-192.75775146484375,-29.1907958984375
2017-08-15,447.0,601.342316952921,421.52,474.19623,568.4527,-154.342316952921,25.480000000000018,-27.19622802734375,-121.45269775390625
